# bin_center_x bin_center_y count mean_dx mean_dy mean_dz uu vv ww uv uw vw
76.500000 86.500000 3163 1.003907 0.500672 0.700080 0.009936 0.002486 0.004673 -0.000111 -0.000009 -0.000039
76.500000 87.500000 3108 1.000555 0.498377 0.698732 0.010137 0.002414 0.004890 -0.000172 -0.000148 0.000077
76.500000 88.500000 3154 1.001484 0.499911 0.700431 0.010392 0.002603 0.004679 -0.000197 0.000183 0.000079
76.500000 89.500000 3128 0.999228 0.498854 0.701287 0.010495 0.002446 0.004870 0.000204 -0.000036 0.000024
76.500000 90.500000 3163 1.002353 0.500697 0.700858 0.010220 0.002421 0.004874 0.000051 0.000118 -0.000081
76.500000 91.500000 3039 1.000253 0.500778 0.696803 0.009984 0.002419 0.005099 -0.000057 0.000040 0.000172
76.500000 92.500000 3210 0.997525 0.501624 0.698218 0.010214 0.002430 0.004997 0.000099 -0.000298 -0.000008
76.500000 93.500000 3028 1.001416 0.501336 0.700295 0.010070 0.002490 0.004745 0.000027 -0.000249 0.000027
76.500000 94.500000 3036 0.999056 0.500874 0.701031 0.010110 0.002491 0.004891 0.000051 0.000162 -0.000003
76.500000 95.500000 3108 1.000794 0.498878 0.696491 0.010196 0.002597 0.004895 -0.000005 -0.000124 0.000023
76.500000 96.500000 3079 0.998531 0.499085 0.702717 0.010384 0.002539 0.004849 -0.000023 0.000050 0.000038
76.500000 97.500000 3177 1.000415 0.500186 0.700390 0.009792 0.002405 0.005152 0.000053 0.000080 0.000037
76.500000 98.500000 3091 1.002130 0.498881 0.702024 0.010420 0.002446 0.004969 0.000032 -0.000048 -0.000042
76.500000 99.500000 3060 0.997759 0.500418 0.702465 0.009817 0.002622 0.004862 0.000013 0.000139 -0.000025
76.500000 100.500000 763 0.996748 0.504196 0.701826 0.010321 0.002747 0.004672 -0.000046 0.000203 -0.000212
77.500000 0.500000 2311 -0.999934 0.497948 0.701839 0.010089 0.002496 0.004720 -0.000107 0.000105 0.000079
77.500000 1.500000 3002 -0.999922 0.500082 0.701726 0.009988 0.002332 0.004756 -0.000094 -0.000007 0.000010
77.500000 2.500000 3069 -0.998610 0.501379 0.700627 0.009811 0.002404 0.005046 0.000013 -0.000020 0.000048
77.500000 3.500000 3168 -0.999971 0.500203 0.699945 0.010195 0.002512 0.004798 0.000001 -0.000207 -0.000040
77.500000 4.500000 3039 -0.997935 0.500437 0.698502 0.009467 0.002585 0.004887 0.000046 -0.000108 -0.000097
77.500000 5.500000 3074 -1.001723 0.500794 0.700420 0.010125 0.002561 0.004745 0.000046 0.000198 0.000087
77.500000 6.500000 3029 -0.998753 0.500194 0.699775 0.010185 0.002572 0.005119 0.000041 0.000165 -0.000083
77.500000 7.500000 3043 -0.999985 0.498741 0.699444 0.009921 0.002402 0.004803 -0.000005 -0.000145 0.000010
77.500000 8.500000 3147 -0.998794 0.501324 0.699947 0.010385 0.002508 0.005030 -0.000147 -0.000040 0.000070
77.500000 9.500000 3102 -0.998904 0.498686 0.701985 0.010280 0.002454 0.004992 -0.000083 0.000031 0.000002
77.500000 10.500000 3174 -0.999388 0.500234 0.700756 0.010292 0.002511 0.004916 0.000002 0.000106 -0.000063
77.500000 11.500000 3099 -0.999307 0.501341 0.699408 0.010364 0.002605 0.005006 -0.000009 0.000065 -0.000165
77.500000 12.500000 3118 -1.000124 0.498529 0.700750 0.010066 0.002416 0.004999 -0.000009 -0.000025 0.000032
77.500000 13.500000 3180 -1.001713 0.501131 0.701242 0.010406 0.002538 0.004951 -0.000025 -0.000036 0.000122
77.500000 14.500000 3158 -1.001379 0.501566 0.698736 0.010179 0.002431 0.005143 0.000105 -0.000099 0.000036
77.500000 15.500000 3102 -0.998608 0.499318 0.697999 0.009884 0.002412 0.004853 -0.000119 0.000252 0.000029
77.500000 16.500000 3151 -0.999701 0.501302 0.701339 0.009927 0.002405 0.004920 0.000138 0.000067 -0.000042
77.500000 17.500000 3063 -1.001699 0.500744 0.701682 0.010037 0.002441 0.004769 -0.000197 0.000173 0.000053
77.500000 18.500000 3170 -1.000602 0.499407 0.699821 0.010254 0.002631 0.004826 0.000033 -0.000066 0.000055
77.500000 19.500000 3125 -0.998535 0.500421 0.699461 0.010025 0.002507 0.004755 -0.000043 0.000217 -0.000003
77.500000 20.500000 3123 -1.004380 0.501375 0.702770 0.009726 0.002391 0.004873 -0.000023 0.000081 0.000093
77.500000 21.500000 3183 -0.998094 0.501962 0.699349 0.010539 0.002521 0.005014 0.000041 0.000274 0.000024
77.500000 22.500000 3058 -1.003340 0.499582 0.698391 0.009490 0.002499 0.004804 -0.000066 -0.000007 0.000032
77.500000 23.500000 3128 -1.000278 0.498978 0.700047 0.010119 0.002546 0.004916 -0.000087 0.000079 0.000070
77.500000 24.500000 3007 -0.999061 0.501276 0.699491 0.010242 0.002540 0.004974 0.000076 -0.000108 -0.000044
77.500000 25.500000 3121 -0.998827 0.501552 0.700075 0.009885 0.002384 0.005020 0.000022 -0.000125 -0.000006
77.500000 26.500000 3137 -1.000570 0.500416 0.700624 0.009764 0.002379 0.005080 0.000068 -0.000044 0.000003
77.500000 27.500000 3092 -0.999309 0.498913 0.699267 0.010077 0.002513 0.004852 -0.000021 0.000116 -0.000014
77.500000 28.500000 3101 -0.998614 0.498972 0.701234 0.009864 0.002471 0.004729 -0.000004 0.000147 0.000006
77.500000 29.500000 3056 -1.001015 0.499742 0.698522 0.010257 0.002508 0.005013 0.000094 0.000238 -0.000000
77.500000 30.500000 2996 -1.001867 0.500334 0.698873 0.010230 0.002494 0.004700 0.000163 0.000073 -0.000037
77.500000 31.500000 3038 -1.000310 0.498730 0.698523 0.009925 0.002504 0.004891 0.000072 0.000109 0.000094
77.500000 32.500000 3072 -0.998905 0.501879 0.701420 0.009979 0.002503 0.004827 0.000053 0.000171 0.000016
77.500000 33.500000 3158 -0.999767 0.500018 0.701161 0.010400 0.002522 0.004911 0.000070 0.000054 0.000041
77.500000 34.500000 3172 -0.999949 0.499848 0.700623 0.009910 0.002577 0.005024 0.000057 -0.000132 0.000014
77.500000 35.500000 3072 -1.003392 0.500623 0.700512 0.010027 0.002515 0.005183 -0.000021 0.000096 -0.000059
77.500000 36.500000 3048 -0.999999 0.500918 0.700489 0.010016 0.002676 0.005071 0.000010 -0.000138 -0.000042
77.500000 37.500000 3085 -1.000083 0.499512 0.699546 0.009854 0.002469 0.004967 0.000025 -0.000106 0.000023
77.500000 38.500000 3135 -0.999135 0.499928 0.700445 0.009736 0.002531 0.005085 0.000076 -0.000145 -0.000006
77.500000 39.500000 3160 -0.998834 0.498898 0.703065 0.009721 0.002516 0.004990 0.000003 0.000220 0.000035
77.500000 40.500000 3189 -1.001743 0.500681 0.701808 0.010052 0.002454 0.004664 -0.000057 -0.000016 0.000049
77.500000 41.500000 3120 -1.000078 0.501223 0.700663 0.010230 0.002552 0.005034 0.000195 0.000137 0.000066
77.500000 42.500000 3091 -1.000562 0.499502 0.700473 0.009862 0.002502 0.004969 0.000118 -0.000067 -0.000057
77.500000 43.500000 3186 -1.000449 0.500400 0.699457 0.010188 0.002541 0.004998 0.000060 -0.000092 -0.000005
77.500000 44.500000 3185 -1.001201 0.500052 0.699682 0.010084 0.002454 0.004817 -0.000054 0.000192 0.000078
77.500000 45.500000 3196 -0.998444 0.499281 0.699860 0.009780 0.002656 0.004764 0.000038 0.000098 -0.000110
77.500000 46.500000 3153 -0.998096 0.500127 0.701705 0.009928 0.002586 0.004790 0.000046 0.000027 -0.000054
77.500000 47.500000 3165 -0.999863 0.500641 0.700515 0.010194 0.002346 0.004963 0.000042 -0.000215 0.000009
77.500000 48.500000 3069 -0.999131 0.500118 0.700308 0.009610 0.002490 0.004619 -0.000048 -0.000061 -0.000042
77.500000 49.500000 3129 -0.998835 0.499921 0.699570 0.010193 0.002473 0.004831 -0.000045 0.000018 0.000058
77.500000 50.500000 3191 0.498778 0.499265 0.700948 0.762757 0.002389 0.004641 -0.002196 -0.001109 -0.000089
77.500000 51.500000 3091 0.997807 0.499370 0.701612 0.009689 0.002421 0.005079 -0.000093 0.000082 0.000067
77.500000 52.500000 3088 1.002662 0.499970 0.701301 0.009931 0.002555 0.005085 0.000083 0.000136 -0.000076
77.500000 53.500000 3137 1.000814 0.498952 0.699683 0.010130 0.002390 0.004942 0.000018 -0.000146 0.000086
77.500000 54.500000 3102 0.999755 0.500710 0.700619 0.009809 0.002485 0.005095 0.000041 0.000067 -0.000064
77.500000 55.500000 3115 1.002675 0.499282 0.698615 0.009671 0.002517 0.004999 0.000098 -0.000111 -0.000032
77.500000 56.500000 3117 1.001614 0.500144 0.697600 0.009844 0.002485 0.004890 0.000176 -0.000007 0.000067
77.500000 57.500000 3108 1.000403 0.501032 0.700444 0.009869 0.002548 0.004937 0.000009 0.000211 0.000003
77.500000 58.500000 3113 0.998845 0.500460 0.700277 0.010164 0.002613 0.004917 0.000058 -0.000078 -0.000008
77.500000 59.500000 3161 1.000017 0.498794 0.701175 0.009647 0.002356 0.004960 0.000127 -0.000134 -0.000155
77.500000 60.500000 3141 1.002323 0.500034 0.699298 0.009488 0.002447 0.004689 -0.000063 -0.000028 0.000068
77.500000 61.500000 3108 0.998552 0.500858 0.698815 0.009715 0.002554 0.004800 0.000118 0.000068 0.000082
77.500000 62.500000 3200 1.000284 0.499790 0.700181 0.010215 0.002532 0.005071 -0.000005 -0.000040 0.000091
77.500000 63.500000 3134 1.002726 0.498977 0.697889 0.009761 0.002563 0.004871 0.000003 -0.000138 0.000040
77.500000 64.500000 3038 1.000360 0.499141 0.698782 0.010120 0.002522 0.004879 0.000137 0.000081 0.000006
77.500000 65.500000 3108 1.001042 0.500941 0.698901 0.010062 0.002439 0.005066 -0.000019 0.000099 -0.000096
77.500000 66.500000 3116 0.999070 0.499565 0.698629 0.010101 0.002551 0.004826 0.000050 0.000066 -0.000014
77.500000 67.500000 3138 1.000234 0.499589 0.699362 0.009888 0.002527 0.005207 0.000038 -0.000135 0.000041
77.500000 68.500000 3132 0.999139 0.499923 0.699794 0.009838 0.002554 0.004876 0.000116 -0.000128 -0.000073
77.500000 69.500000 3139 0.995887 0.500999 0.702324 0.010287 0.002416 0.004963 -0.000126 0.000007 0.000031
77.500000 70.500000 3067 0.996358 0.499516 0.701057 0.009835 0.002560 0.004960 0.000066 -0.000067 0.000055
77.500000 71.500000 3050 0.998312 0.500174 0.697053 0.010144 0.002507 0.004993 0.000157 0.000248 -0.000035
77.500000 72.500000 3174 1.001012 0.499731 0.700445 0.009581 0.002370 0.004977 -0.000007 -0.000078 0.000077
77.500000 73.500000 3231 0.998668 0.500875 0.698083 0.010345 0.002560 0.004758 0.000154 0.000036 0.000079
77.500000 74.500000 3108 0.999430 0.498479 0.700400 0.010005 0.002630 0.004857 0.000122 -0.000391 -0.000020
77.500000 75.500000 3190 1.002498 0.498477 0.698699 0.009707 0.002545 0.004803 0.000085 0.000119 -0.000021
77.500000 76.500000 3073 1.000240 0.499551 0.699545 0.009966 0.002554 0.004859 -0.000058 -0.000136 -0.000105
77.500000 77.500000 3197 1.000991 0.498033 0.698852 0.009990 0.002349 0.004926 -0.000074 0.000096 -0.000003
77.500000 78.500000 3175 1.002266 0.499469 0.700097 0.009774 0.002572 0.004892 -0.000089 -0.000014 -0.000105
77.500000 79.500000 3116 0.996862 0.499881 0.700064 0.009953 0.002531 0.005029 0.000177 0.000088 -0.000050
77.500000 80.500000 3209 1.002338 0.498461 0.700416 0.010203 0.002456 0.004836 -0.000197 -0.000114 0.000080
77.500000 81.500000 3076 1.000371 0.500424 0.696873 0.009901 0.002491 0.004784 -0.000028 -0.000119 -0.000120
77.500000 82.500000 3110 1.000025 0.500168 0.698940 0.009840 0.002494 0.005087 0.000047 0.000180 -0.000003
77.500000 83.500000 3189 1.000910 0.499937 0.697645 0.009406 0.002370 0.004756 -0.000013 -0.000148 0.000099
77.500000 84.500000 3133 1.001369 0.500492 0.699172 0.010017 0.002391 0.004882 -0.000071 0.000335 -0.000008
77.500000 85.500000 3216 1.002530 0.500808 0.698398 0.009790 0.002505 0.005010 -0.000033 0.000008 0.000024
77.500000 86.500000 3107 0.999035 0.499568 0.700469 0.009970 0.002573 0.004823 0.000114 0.000158 0.000066
77.500000 87.500000 3114 1.001890 0.500070 0.700187 0.009553 0.002506 0.004734 -0.000001 -0.000189 0.000044
77.500000 88.500000 3140 1.001788 0.499027 0.698892 0.010063 0.002477 0.005046 -0.000172 -0.000062 0.000093
77.500000 89.500000 3142 0.998996 0.499629 0.698471 0.009668 0.002391 0.005200 -0.000093 0.000036 -0.000002
77.500000 90.500000 3077 1.000756 0.500320 0.699411 0.010090 0.002456 0.005038 0.000153 -0.000005 0.000046
77.500000 91.500000 3105 1.002293 0.500154 0.698889 0.009965 0.002580 0.004827 0.000004 0.000121 -0.000044
77.500000 92.500000 3146 0.998802 0.499176 0.698752 0.009805 0.002430 0.004753 0.000160 0.000022 0.000001
77.500000 93.500000 3167 1.002755 0.499585 0.700149 0.009963 0.002475 0.005215 0.000029 0.000094 -0.000046
77.500000 94.500000 3120 1.003449 0.500027 0.698958 0.010177 0.002554 0.004758 0.000050 -0.000094 0.000059
77.500000 95.500000 3139 1.000742 0.499546 0.699043 0.009992 0.002588 0.004774 -0.000170 -0.000209 0.000034
77.500000 96.500000 3079 1.001318 0.501076 0.700679 0.009878 0.002477 0.004927 0.000186 -0.000117 0.000045
77.500000 97.500000 3167 1.003310 0.498342 0.700763 0.010364 0.002444 0.004917 -0.000017 -0.000178 0.000084
77.500000 98.500000 3091 1.001837 0.499459 0.699994 0.010019 0.002517 0.004969 -0.000063 0.000141 -0.000041
77.500000 99.500000 3199 1.000256 0.500406 0.699829 0.009651 0.002485 0.004841 -0.000003 -0.000034 -0.000001
77.500000 100.500000 790 1.001306 0.504537 0.698447 0.010794 0.002604 0.005255 0.000180 0.000220 0.000114
78.500000 0.500000 2361 -1.002076 0.496963 0.701124 0.009818 0.002572 0.004726 -0.000114 0.000037 0.000015
78.500000 1.500000 3135 -1.001463 0.499504 0.697954 0.010341 0.002663 0.004785 0.000085 0.000079 0.000033
78.500000 2.500000 3155 -1.005372 0.500124 0.700774 0.010174 0.002553 0.004953 0.000218 -0.000022 -0.000004
78.500000 3.500000 3144 -1.000335 0.500468 0.700869 0.009931 0.002530 0.004924 0.000027 -0.000122 -0.000047
78.500000 4.500000 3050 -0.998030 0.498104 0.697557 0.009760 0.002677 0.004810 0.000086 0.000193 -0.000068
78.500000 5.500000 3130 -1.002138 0.499164 0.697029 0.009851 0.002415 0.004904 0.000014 -0.000032 0.000048
78.500000 6.500000 3092 -1.002730 0.500489 0.700924 0.009879 0.002530 0.005201 -0.000079 -0.000098 -0.000053
78.500000 7.500000 3160 -1.000597 0.498927 0.698667 0.010145 0.002444 0.005022 0.000029 -0.000239 -0.000033
78.500000 8.500000 3125 -0.997619 0.498737 0.699913 0.010139 0.002498 0.004916 -0.000019 0.000061 -0.000028
78.500000 9.500000 3158 -1.000115 0.500196 0.698584 0.009516 0.002513 0.004765 -0.000041 0.000062 0.000060
78.500000 10.500000 3071 -1.000753 0.499965 0.700772 0.009607 0.002473 0.004908 -0.000103 0.000018 0.000016
78.500000 11.500000 3111 -1.001495 0.499171 0.700410 0.010251 0.002510 0.005144 -0.000013 0.000106 0.000003
78.500000 12.500000 3089 -0.999048 0.499002 0.697666 0.009888 0.002533 0.004889 0.000067 -0.000060 0.000141
78.500000 13.500000 3077 -0.999025 0.499060 0.701041 0.010163 0.002509 0.004920 -0.000001 -0.000235 0.000061
78.500000 14.500000 3111 -1.001460 0.502568 0.700416 0.010034 0.002522 0.004906 0.000046 -0.000116 0.000005
78.500000 15.500000 3080 -1.000233 0.500764 0.699187 0.009926 0.002604 0.005060 0.000075 0.000197 0.000078
78.500000 16.500000 3012 -0.998950 0.499905 0.700820 0.009991 0.002557 0.004889 -0.000114 0.000032 -0.000118
78.500000 17.500000 3198 -1.000380 0.499752 0.699876 0.010096 0.002559 0.004876 0.000223 0.000047 0.000064
78.500000 18.500000 3110 -1.002862 0.500683 0.697403 0.009854 0.002570 0.004815 -0.000097 0.000217 -0.000008
78.500000 19.500000 3066 -1.002352 0.500851 0.699433 0.010009 0.002433 0.004952 -0.000017 0.000127 0.000076
78.500000 20.500000 3178 -1.000743 0.500346 0.700881 0.010167 0.002532 0.004695 -0.000054 -0.000129 -0.000035
78.500000 21.500000 3152 -0.996376 0.500963 0.699702 0.010065 0.002580 0.004763 0.000099 -0.000150 -0.000013
78.500000 22.500000 3148 -0.997892 0.499470 0.699944 0.010034 0.002588 0.004805 0.000088 0.000135 0.000035
78.500000 23.500000 3214 -0.999832 0.498609 0.701736 0.009856 0.002394 0.005017 -0.000054 -0.000182 -0.000122
78.500000 24.500000 3155 -0.997274 0.498372 0.699023 0.010592 0.002617 0.005020 -0.000108 0.000094 -0.000002
78.500000 25.500000 3126 -1.000257 0.501338 0.699303 0.009575 0.002510 0.004782 -0.000043 -0.000189 0.000041
78.500000 26.500000 3038 -0.999581 0.498934 0.698463 0.009929 0.002466 0.004882 0.000067 0.000300 0.000041
78.500000 27.500000 3069 -0.996580 0.499270 0.697800 0.010059 0.002518 0.004879 -0.000103 0.000145 0.000024
78.500000 28.500000 3057 -1.001930 0.500098 0.698931 0.009832 0.002471 0.004982 -0.000039 -0.000216 0.000112
78.500000 29.500000 3096 -1.003319 0.498835 0.700662 0.009866 0.002519 0.004973 -0.000061 0.000008 0.000022
78.500000 30.500000 3154 -0.997311 0.499183 0.701707 0.010094 0.002597 0.005122 -0.000267 -0.000047 -0.000095
78.500000 31.500000 3101 -1.002205 0.499832 0.699894 0.010414 0.002605 0.004818 -0.000054 0.000026 -0.000120
78.500000 32.500000 3073 -1.001858 0.500216 0.699704 0.009914 0.002546 0.004999 -0.000006 0.000077 -0.000066
78.500000 33.500000 3165 -0.997660 0.497689 0.699847 0.009882 0.002436 0.004825 -0.000007 -0.000071 0.000013
78.500000 34.500000 3067 -1.003350 0.500044 0.699760 0.010049 0.002475 0.004960 -0.000046 -0.000053 -0.000072
78.500000 35.500000 3136 -1.001370 0.500714 0.701038 0.010059 0.002483 0.004933 -0.000114 -0.000082 0.000048
78.500000 36.500000 3063 -1.000044 0.500471 0.698673 0.010048 0.002449 0.004674 -0.000032 0.000203 0.000063
78.500000 37.500000 3105 -1.000218 0.500089 0.701731 0.010074 0.002369 0.005045 0.000209 -0.000196 0.000043
78.500000 38.500000 3171 -1.002367 0.500111 0.699598 0.010098 0.002495 0.004878 0.000097 -0.000037 0.000009
78.500000 39.500000 3151 -0.999927 0.496534 0.701003 0.010147 0.002500 0.004984 -0.000120 -0.000011 0.000097
78.500000 40.500000 3069 -0.999284 0.500038 0.700419 0.009667 0.002550 0.004759 0.000076 -0.000123 -0.000050
78.500000 41.500000 3121 -1.000662 0.500795 0.702483 0.009628 0.002553 0.004930 -0.000091 0.000028 0.000124
78.500000 42.500000 3112 -0.994766 0.499742 0.699407 0.010180 0.002541 0.004941 -0.000029 0.000085 0.000021
78.500000 43.500000 3164 -1.001354 0.499670 0.698636 0.009748 0.002586 0.004779 0.000040 -0.000158 0.000070
78.500000 44.500000 3158 -1.002887 0.499365 0.700043 0.010391 0.002517 0.005095 -0.000081 -0.000213 -0.000118
78.500000 45.500000 3098 -1.000578 0.500303 0.698361 0.009693 0.002473 0.004944 -0.000020 -0.000008 0.000010
78.500000 46.500000 3167 -0.998385 0.499128 0.700062 0.009876 0.002443 0.005052 0.000044 0.000098 -0.000063
78.500000 47.500000 3073 -0.997516 0.499784 0.700612 0.009776 0.002553 0.004915 -0.000030 -0.000082 0.000053
78.500000 48.500000 3139 -0.999856 0.500593 0.698760 0.010149 0.002486 0.005113 -0.000045 -0.000255 -0.000052
78.500000 49.500000 3148 -0.998840 0.498641 0.698694 0.010036 0.002378 0.005030 -0.000021 0.000122 -0.000043
78.500000 50.500000 3170 0.491750 0.499131 0.698615 0.771368 0.002535 0.005009 -0.003516 0.002491 0.000070
78.500000 51.500000 3053 0.996982 0.499434 0.700277 0.009897 0.002407 0.004823 0.000099 -0.000018 0.000030
78.500000 52.500000 3123 0.998871 0.498721 0.699801 0.009545 0.002498 0.004776 -0.000023 -0.000084 -0.000071
78.500000 53.500000 3166 0.998795 0.500626 0.698579 0.009746 0.002516 0.004842 0.000062 0.000216 -0.000068
78.500000 54.500000 3178 0.999678 0.500054 0.699181 0.009933 0.002517 0.004786 0.000102 0.000224 -0.000037
78.500000 55.500000 3122 1.001469 0.501185 0.700604 0.010142 0.002402 0.004708 0.000037 -0.000135 -0.000098
78.500000 56.500000 3213 0.999355 0.499842 0.701206 0.009789 0.002436 0.004994 -0.000062 -0.000050 0.000110
78.500000 57.500000 3103 1.000838 0.499199 0.699515 0.010075 0.002428 0.004957 0.000140 -0.000007 0.000073
78.500000 58.500000 3112 0.996607 0.501152 0.700162 0.010304 0.002493 0.004980 0.000115 -0.000127 0.000065
78.500000 59.500000 3078 1.000531 0.499465 0.698122 0.009475 0.002434 0.005147 -0.000076 -0.000183 -0.000133
78.500000 60.500000 3173 0.999034 0.498691 0.699332 0.009961 0.002372 0.005029 -0.000061 -0.000151 -0.000083
78.500000 61.500000 3218 1.004143 0.501133 0.700364 0.009390 0.002499 0.004847 -0.000012 -0.000104 -0.000038
78.500000 62.500000 3073 1.006321 0.500606 0.697186 0.010115 0.002489 0.004974 -0.000010 0.000060 -0.000053
78.500000 63.500000 3101 0.998523 0.500794 0.697754 0.009870 0.002470 0.004831 0.000151 0.000212 -0.000002
78.500000 64.500000 3143 1.001826 0.501055 0.701122 0.009743 0.002488 0.004945 -0.000052 0.000284 0.000004
78.500000 65.500000 3079 0.998654 0.501264 0.699932 0.009948 0.002635 0.004948 0.000090 0.000231 -0.000003
78.500000 66.500000 3040 1.001373 0.499804 0.700021 0.010122 0.002465 0.004675 -0.000004 -0.000096 -0.000005
78.500000 67.500000 3103 0.999667 0.499791 0.700329 0.010110 0.002438 0.005023 0.000023 0.000022 -0.000033
78.500000 68.500000 3029 1.001335 0.499512 0.701665 0.010340 0.002511 0.004851 0.000027 -0.000057 -0.000099
78.500000 69.500000 3093 0.997810 0.500436 0.702253 0.010253 0.002501 0.004754 -0.000025 0.000213 -0.000015
